ID_Perfil,Dist_km,Lon,Lat,FreeAir_mGal
1,108,-101.93738033382901,17.99902327299223,20.055154384969835
1,110,-101.92870101061989,18.015076585841026,23.830419354303572
1,112,-101.92002153526877,18.03113018009229,27.78258198300809
1,114,-101.91134190764463,18.047184055988403,32.233069851116646
1,116,-101.90266212761642,18.063238213771694,37.11203621247049
1,118,-101.89398219505318,18.079292653684437,42.23890950114837
1,120,-101.88530210982393,18.095347375968892,45.104290074235195
1,122,-101.87662187179767,18.11140238086732,47.137606123260824
1,124,-101.8679414808435,18.12745766862186,49.14888124015481
1,126,-101.85926093683047,18.14351323947472,51.13811428792922
1,128,-101.85058023962767,18.159569093668008,53.10530412823058
1,130,-101.84189938910421,18.175625231443853,52.078109947881295
1,132,-101.83321838512926,18.191681653044228,48.240384728103045
1,134,-101.82453722757192,18.207738358711218,42.06953776493084
1,136,-101.8158559163014,18.223795348686767,36.24985504966987
1,138,-101.80717445118685,18.239852623212883,30.78135516189018
1,140,-101.79849283209755,18.25591018253135,26.32517299703994
1,142,-101.78981105890263,18.27196802688422,23.251658379151593
1,144,-101.78112913147137,18.288026156513265,20.3778421808571
1,146,-101.77244704967303,18.304084571660326,17.703735009450426
1,148,-101.7637648133769,18.32014327256716,15.229347484461222
1,150,-101.75508242245226,18.336202259475517,13.305226625278475
1,152,-101.74639987676844,18.352261532627125,13.638487595075548
1,154,-101.73771717619476,18.36832109226365,14.663054465712667
1,156,-101.72903432060059,18.384380938626748,15.738843250721255
1,158,-101.7203513098553,18.400441071958,16.86585670997545
1,160,-101.71166814382828,18.41650149249901,18.04409760648139
1,162,-101.70298482238893,18.43256220049131,15.54426050472465
1,164,-101.6943013454067,18.448623196176378,12.807092365498915
1,166,-101.68561771275104,18.464684479795682,9.87004367451995
1,168,-101.67693392429139,18.4807460515907,6.73310363575602
1,170,-101.66824997989727,18.49680791180278,3.396261440990987
1,172,-101.65956587943818,18.512870060673286,-0.9080240531043651
1,174,-101.65088162278363,18.528932498443567,-4.9713969050682785
1,176,-101.64219720980316,18.544995225354935,-8.562794872500259
1,178,-101.63351264036633,18.56105824164863,-11.682192506822252
1,180,-101.62482791434277,18.57712154756582,-14.329564330627008
1,182,-101.61614303160205,18.593185143347736,-14.165064322921957
1,184,-101.60745799201376,18.609249029235563,-12.585465672219685
1,186,-101.59877279544756,18.625313205470412,-11.193686722178445
1,188,-101.59008744177308,18.64137767229339,-9.98973764184683
1,190,-101.58140193086007,18.65744242994542,-7.9240448612236625
1,192,-101.57271626257817,18.67350747866761,-0.4727482116884123
1,194,-101.56403043679713,18.689572818700878,8.92643390938394
1,196,-101.55534445338665,18.70563845028621,17.9208842818381
1,198,-101.54665831221651,18.721704373664494,26.51058098726206
1,200,-101.53797201315648,18.73777058907658,34.695502082533054
2,-200,-103.23045858768032,15.509437938588988,1.1294432857533498
2,-198,-103.22180599801968,15.525441804953653,2.4512604346842055
2,-196,-103.21315327180791,15.54144592388385,3.6584397390027856
2,-194,-103.2045004089127,15.55745029562434,4.750975786113304
2,-192,-103.19584740920163,15.57345492041999,5.728863156326538
2,-190,-103.18719427254243,15.589459798515508,6.485396613986318
2,-188,-103.17854099880276,15.605464930155627,7.2268597935896395
2,-186,-103.1698875878503,15.621470315585109,8.246553933549698
2,-184,-103.1612340395528,15.637475955048558,9.776938514994091
2,-182,-103.15258035377798,15.653481848790628,11.374381952191964
2,-180,-103.14392653039359,15.66948799705595,12.578990475226352
2,-178,-103.13527256926737,15.685494400089127,12.648632243392022
2,-176,-103.12661847026713,15.701501058134683,12.81900936614173
2,-174,-103.11796423326065,15.717507971437168,13.090126663011764
2,-172,-103.10930985811576,15.733515140241028,13.461988959768794
2,-170,-103.10065534470029,15.74952256479076,13.934601088411815
2,-168,-103.09200069288205,15.765530245330812,14.563050615347061
2,-166,-103.08334590252892,15.7815381821056,15.361754133798701
2,-164,-103.07469097350877,15.797546375359492,15.926573116294964
2,-162,-103.06603590568946,15.813554825336883,16.390255063496994
2,-160,-103.05738069893894,15.82956353228203,16.753185642295136
2,-158,-103.0487253531251,15.845572496439278,16.61450324280426
2,-156,-103.04006986811592,15.861581718052832,16.14947740103346
2,-154,-103.03141424377934,15.877591197366929,15.467940132136597
2,-152,-103.02275847998332,15.893600934625779,14.56988096565169
2,-150,-103.01410257659586,15.909610930073562,13.455289417739758
2,-148,-103.00544653348494,15.925621183954437,12.267479851182635
2,-146,-102.99679035051862,15.941631696512452,11.224634368982269
2,-144,-102.98813402756491,15.95764246799174,10.279521931979282
2,-142,-102.97947756449184,15.973653498636377,9.35734647510144
2,-140,-102.97082096116753,15.989664788690309,8.458109099395196
2,-138,-102.96216421746004,16.005676338397564,8.030018379772683
2,-136,-102.95350733323744,16.02168814800216,8.533561685561725
2,-134,-102.94485030836789,16.037700217747943,9.196797309526534
